TOP3B	PQLC1
CDC34	PRKD2
ELK1	PRKD2
LTBR	PRKD2
RHOT2	PRKD2
TOP3B	PRKD2
CXXC1	PSMC3
DAP	PSMC3
MRPL28	PSMC3
SLC1A5	PSMC3
SQSTM1	PSMC3
B4GALT7	PURA
MXD4	PURA
NFIC	PURA
OS9	PURA
SLC35E1	PURA
B4GALT7	RBM19
CLN3	RBM19
GCDH	RBM19
MAGOH	RBM19
MAP2K2	RBM19
TNIP2	RBM19
CDC34	RHOT2
AP1B1	RNH1
HK1	RNH1
MAN2C1	RNH1
MPG	RNH1
NFIC	RNH1
SQSTM1	RNH1
TMEM161A	RNH1
USF1	RNH1
CNDP2	SH3GLB2
MARS	SH3GLB2
PRKD2	SH3GLB2
SLC35C2	SH3GLB2
TSR2	SH3GLB2
B4GALT7	SIL1
E4F1	SIL1
MKNK2	SIL1
MXD4	SIL1
SQSTM1	SIL1
CDC37	SIX5
FAM73B	SIX5
INPP5E	SIX5
MED6	SIX5
SH3GLB2	SIX5
SLC35C2	SIX5
DAP	SLC1A5
INPP5E	SLC1A5
LTBR	SLC1A5
MARS	SLC1A5
STK25	SLC1A5
FAM73B	SLC35C2
GCDH	SLC35C2
KIAA0664	SLC35C2
MYO1C	SLC35C2
TNIP2	SLC35C2
ADPRHL2	SLC35E1
CDC34	SLC35E1
CUEDC1	SLC35E1
LTBR	SLC35E1
PACS1	SLC35E1
PRKD2	SLC35E1
RHOT2	SLC35E1
TCF25	SLC35E1
CCNJ	SLC35E2
LTBR	SLC35E2
MKNK2	SLC35E2
PQLC1	SLC35E2
USF2	SLC35E2
ADD1	SQSTM1
CDC34	SQSTM1
DPP7	SQSTM1
HMG20B	SQSTM1
PIGQ	SQSTM1
TBC1D22A	SQSTM1
CDC34	STK11
NFIC	STK11
PQLC1	STK11
RHOT2	STK11
WDR55	STK11
ADPRHL2	STK25
EXOSC6	STK25
INPP5E	STK25
LTBR	STK25
PQLC1	STK25
E4F1	TAF10
HMG20B	TAF10
MADD	TAF10
MPG	TAF10
PSMC3	TAF10
ATG4C	TBC1D22A
INPPL1	TBC1D22A
MADD	TBC1D22A
TCF25	TBC1D22A
WDR13	TBC1D22A
CDC34	TCF25
PACS1	TCF25
PQLC1	TCF25
STK25	TCF25
TMEM161A	TCF25
UTP14A	TCF25
C7orf27	TESK1
CDC34	TESK1
DPP7	TESK1
HMG20B	TESK1
MAN2C1	TESK1
TCF25	TESK1
TNIP2	TESK1
ADPRHL2	TIMM44
NAB2	TIMM44
SIX5	TIMM44
